paper_id,title,authors,year,human_decision,ai_decision,confidence,rule_applied,agreement_level,processing_time,engine1_model,engine2_model,extracted_title,title_match,title_similarity,title_validation_status,criterion_1_lmic,criterion_2_cash,criterion_3_assets,criterion_4_design,criterion_5_year,criterion_6_completed,has_qualitative_data,has_cost_data,human_class,ai_class,agreement
121362781,,,,,EXCLUDE_CLEAR,Definite exclusion: 1 key criteria are NO: Study design. Paper does not meet inclusion requirements.,Rule 1: Key NO → EXCLUDE_CLEAR,AGREE,59.3216826915741,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Case study of poverty alleviation through agricultural development in Changshun County,N/A,0.0,SKIPPED: No human title available,YES,YES,YES,NO,YES,YES,NO,NO,UNKNOWN,EXCLUDE,N/A
121363500,,,,,EXCLUDE_CLEAR,"Definite exclusion: 3 key criteria are NO: Cash support, Productive assets, Study design. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,PARTIAL,41.586899518966675,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Cooperatives in Tanzania,N/A,0.0,SKIPPED: No human title available,YES,NO,NO,NO,YES,YES,YES,NO,UNKNOWN,EXCLUDE,N/A
121362801,,,,,EXCLUDE_CLEAR,"Definite exclusion: 2 key criteria are NO: Productive assets, Study design. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,CONFLICT,52.23737168312073,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Description of Qingzhen ecological development,N/A,0.0,SKIPPED: No human title available,YES,UNCLEAR,NO,NO,YES,NO,NO,NO,UNKNOWN,EXCLUDE,N/A
121362792,,,,,EXCLUDE_CLEAR,"Definite exclusion: 3 key criteria are NO: Cash support, Productive assets, Study design. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,AGREE,53.894389629364014,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Tourism Industry and Rural Areas-Tourism-Based Poverty Alleviation in Qianxinan Prefecture,N/A,0.0,SKIPPED: No human title available,YES,NO,NO,NO,YES,YES,NO,YES,UNKNOWN,EXCLUDE,N/A
121362778,,,,,EXCLUDE_CLEAR,"Definite exclusion: 3 key criteria are NO: Cash support, Productive assets, Study design. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,PARTIAL,41.87379813194275,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Alleviation and Increases the Income Che for of Farmers in Liupanshui City,N/A,0.0,SKIPPED: No human title available,YES,NO,NO,NO,YES,NO,NO,NO,UNKNOWN,EXCLUDE,N/A
121362141,"Social protection and multidimensional poverty: Lessons from Ethiopia, India and Peru",Borga L G; D'Ambrosio C; ,2021,EXCLUDE - no graduation intervention,INCLUDE_CLEAR,"Clear inclusion: All 6 substantive criteria YES, engines in strong agreement (6/7 criteria agree). Paper clearly meets inclusion requirements.",Rule 2: All YES + AGREE → INCLUDE_CLEAR,AGREE,49.50192737579346,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,"We investigate the impact of three large-scale social-protection schemes in Ethiopia, India, and Peru on multidimensional poverty",NO,0.4205607476635514,MISMATCH (similarity: 0.42),YES,YES,YES,YES,YES,YES,NO,NO,EXCLUDE,INCLUDE,False
121362092,,,,,EXCLUDE_CLEAR,Definite exclusion: 1 key criteria are NO: Cash support. Paper does not meet inclusion requirements.,Rule 1: Key NO → EXCLUDE_CLEAR,CONFLICT,40.36150360107422,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,,N/A,0.0,SKIPPED: No human title available,YES,NO,UNCLEAR,UNCLEAR,YES,UNCLEAR,NO,NO,UNKNOWN,EXCLUDE,N/A
121361081,,,,,EXCLUDE_CLEAR,Definite exclusion: 1 key criteria are NO: Productive assets. Paper does not meet inclusion requirements.,Rule 1: Key NO → EXCLUDE_CLEAR,AGREE,52.44248819351196,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Impact of cash transfer on multidimensional child poverty in Ghana,N/A,0.0,SKIPPED: No human title available,YES,YES,NO,YES,YES,YES,NO,NO,UNKNOWN,EXCLUDE,N/A
121360627,,,,,EXCLUDE_CLEAR,Definite exclusion: 1 key criteria are NO: Cash support. Paper does not meet inclusion requirements.,Rule 1: Key NO → EXCLUDE_CLEAR,PARTIAL,58.73415565490723,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Use of technologies to reduce poverty and promote sustainable development,N/A,0.0,SKIPPED: No human title available,YES,NO,YES,YES,YES,YES,NO,NO,UNKNOWN,EXCLUDE,N/A
121360003,Financial inclusion and women’s economic empowerment: Evidence from Ethiopia,Adera A; Abdisa L T; ,2023,EXCLUDE - no social protection intervention,EXCLUDE_CLEAR,"Definite exclusion: 2 key criteria are NO: Cash support, Productive assets. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,AGREE,41.28151226043701,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,The relationship between financial inclusion and women's economic empowerment in Ethiopia,PARTIAL,0.7636363636363637,MATCH_MEDIUM (similarity: 0.76),YES,NO,NO,YES,YES,YES,NO,NO,EXCLUDE,EXCLUDE,True
121362303,,,,,EXCLUDE_CLEAR,"Definite exclusion: 3 key criteria are NO: Cash support, Productive assets, Study design. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,CONFLICT,37.409380197525024,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,,N/A,0.0,SKIPPED: No human title available,UNCLEAR,NO,NO,NO,YES,UNCLEAR,NO,NO,UNKNOWN,EXCLUDE,N/A
121362302,,,,,EXCLUDE_CLEAR,"Definite exclusion: 3 key criteria are NO: Cash support, Productive assets, Study design. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,CONFLICT,42.85782790184021,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Environmental Conditions and Poverty: A Case Study of Costa Rica and the Maleku People,N/A,0.0,SKIPPED: No human title available,UNCLEAR,NO,NO,NO,YES,YES,NO,NO,UNKNOWN,EXCLUDE,N/A
121362105,,,,,EXCLUDE_CLEAR,"Definite exclusion: 2 key criteria are NO: Cash support, Productive assets. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,PARTIAL,43.3019323348999,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,,N/A,0.0,SKIPPED: No human title available,UNCLEAR,NO,NO,UNCLEAR,YES,NO,NO,NO,UNKNOWN,EXCLUDE,N/A
121359952,Effect of social protection programmes on household food security: a case of the Livelihood Empowerment Against Poverty (LEAP) programme in the Tolon District of Ghana,Akurugu S; Damba O T; Mohammed A R; ,2023,EXCLUDE - no graduation intervention,EXCLUDE_CLEAR,Definite exclusion: 1 key criteria are NO: Productive assets. Paper does not meet inclusion requirements.,Rule 1: Key NO → EXCLUDE_CLEAR,AGREE,48.62968635559082,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Impact of Ghana's Livelihood Empowerment Against Poverty (LEAP) programme on household food security in the Tolon District of the Northern Region,NO,0.5833333333333334,MISMATCH (similarity: 0.58),YES,YES,NO,YES,YES,YES,NO,NO,EXCLUDE,EXCLUDE,True
121358560,,,,,EXCLUDE_CLEAR,"Definite exclusion: 2 key criteria are NO: Cash support, Productive assets. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,AGREE,54.045207500457764,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Effect of targeted poverty alleviation policies in Guangdong Province: A causal inference perspective,N/A,0.0,SKIPPED: No human title available,YES,NO,NO,YES,YES,YES,NO,NO,UNKNOWN,EXCLUDE,N/A
121358138,,,,,EXCLUDE_CLEAR,"Definite exclusion: 2 key criteria are NO: Cash support, Productive assets. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,AGREE,51.94169855117798,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Whether reducing the poverty rate helps to curb the growth of crime rates,N/A,0.0,SKIPPED: No human title available,YES,NO,NO,YES,YES,YES,YES,NO,UNKNOWN,EXCLUDE,N/A
121357551,,,,,EXCLUDE_CLEAR,"Definite exclusion: 3 key criteria are NO: Cash support, Productive assets, Study design. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,PARTIAL,35.52781963348389,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Religious Tourism and Poverty Alleviation,N/A,0.0,SKIPPED: No human title available,UNCLEAR,NO,NO,NO,YES,YES,NO,NO,UNKNOWN,EXCLUDE,N/A
121357881,,,,,CONFLICT,"DECISION CONFLICT: Engines reach different conclusions. Engine 1 (Engine1_Interpretation) → INCLUDE, Engine 2 (Engine2_Interpretation) → EXCLUDE. Requires human resolution to determine correct inclusion decision.",Rule C: Decision conflict → CONFLICT,CONFLICT,55.080304861068726,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Impact of social safety net programs on agricultural performance of households in Mali,N/A,0.0,SKIPPED: No human title available,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,NO,NO,UNKNOWN,MAYBE,N/A
121357354,,,,,EXCLUDE_CLEAR,"Definite exclusion: 2 key criteria are NO: LMIC country, Productive assets. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,CONFLICT,50.46568250656128,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Baby's First Years (BFY),N/A,0.0,SKIPPED: No human title available,NO,YES,NO,UNCLEAR,YES,UNCLEAR,YES,NO,UNKNOWN,EXCLUDE,N/A
121357022,,,,,EXCLUDE_CLEAR,Definite exclusion: 1 key criteria are NO: Productive assets. Paper does not meet inclusion requirements.,Rule 1: Key NO → EXCLUDE_CLEAR,AGREE,51.77860903739929,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,"Evaluation of Family Hope Program (PKH) on Poverty Alleviation in Aceh Province, Indonesia",N/A,0.0,SKIPPED: No human title available,YES,YES,NO,YES,YES,YES,YES,NO,UNKNOWN,EXCLUDE,N/A
121355522,Scalable Nutrition Interventions in a Graduation Model Program: Experimental Evidence from Ethiopia,Alderman H; Gilligan D O; Leight J; Mamo T; Mulford M; Tambet H; ,2025,INCLUDE - IE of grad programme,INCLUDE_LIKELY,"Known graduation program from curated list verified via Stage 1.5. Per policy, override to INCLUDE (conservative: INCLUDE_LIKELY).",Rule 0: Curated program match (Stage 1.5) → INCLUDE_LIKELY,AGREE,46.56568217277527,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,,NO_EXTRACTION,0.0,ERROR: No title extracted from full-text,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,NO,YES,INCLUDE,INCLUDE,True
121354890,,,,,EXCLUDE_CLEAR,"Definite exclusion: 2 key criteria are NO: Cash support, Productive assets. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,AGREE,48.46359992027283,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Land consolidation (LC) has increasingly been recognized as a key policy instrument for advancing rural revitalization in post-poverty China,N/A,0.0,SKIPPED: No human title available,YES,NO,NO,YES,YES,YES,YES,NO,UNKNOWN,EXCLUDE,N/A
121354848,,,,,INCLUDE_CLEAR,"Clear inclusion: All 6 substantive criteria YES, engines in strong agreement (6/7 criteria agree). Paper clearly meets inclusion requirements.",Rule 2: All YES + AGREE → INCLUDE_CLEAR,AGREE,65.59371280670166,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Impact of a Multifaceted Program on Child Development in Burkina Faso,N/A,0.0,SKIPPED: No human title available,YES,YES,YES,YES,YES,YES,NO,NO,UNKNOWN,INCLUDE,N/A
121354877,,,,,EXCLUDE_CLEAR,"Definite exclusion: 2 key criteria are NO: Cash support, Productive assets. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,AGREE,48.92234444618225,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,The designation of national-level poverty-stricken counties constitutes a pivotal policy within China's targeted poverty alleviation strategy,N/A,0.0,SKIPPED: No human title available,YES,NO,NO,YES,YES,YES,NO,NO,UNKNOWN,EXCLUDE,N/A
121354269,Assessing the impact of Indonesian social safety net programmes on household welfare and poverty dynamics,Sumarto S; Suryahadi A; Widyanti W; ,2005,EXCLUDE - no graduation intervention,EXCLUDE_CLEAR,Definite exclusion: 1 key criteria are NO: Productive assets. Paper does not meet inclusion requirements.,Rule 1: Key NO → EXCLUDE_CLEAR,CONFLICT,50.45533084869385,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Evaluating the Impact of Indonesian Social Safety Net Programmes on Household Welfare and Poverty,YES,0.900990099009901,MATCH_HIGH,YES,UNCLEAR,NO,YES,YES,YES,NO,NO,EXCLUDE,EXCLUDE,True
121353628,,,,,EXCLUDE_CLEAR,"Definite exclusion: 3 key criteria are NO: Cash support, Productive assets, Study design. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,PARTIAL,39.280373334884644,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,,N/A,0.0,SKIPPED: No human title available,YES,NO,NO,NO,YES,NO,NO,NO,UNKNOWN,EXCLUDE,N/A
121353260,,,,,EXCLUDE_CLEAR,"Definite exclusion: 2 key criteria are NO: Cash support, Study design. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,CONFLICT,83.77276110649109,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,,N/A,0.0,SKIPPED: No human title available,YES,NO,UNCLEAR,NO,YES,YES,YES,NO,UNKNOWN,EXCLUDE,N/A
121353066,,,,,EXCLUDE_CLEAR,"Definite exclusion: 3 key criteria are NO: Cash support, Productive assets, Study design. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,CONFLICT,36.601953744888306,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Pro-Poor Tourism and Indigenous Communities,N/A,0.0,SKIPPED: No human title available,UNCLEAR,NO,NO,NO,YES,UNCLEAR,YES,NO,UNKNOWN,EXCLUDE,N/A
121354454,,,,,EXCLUDE_CLEAR,"Definite exclusion: 2 key criteria are NO: Cash support, Study design. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,CONFLICT,47.234091997146606,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Community planning under the NALEP focal area approach,N/A,0.0,SKIPPED: No human title available,YES,NO,UNCLEAR,NO,YES,YES,YES,NO,UNKNOWN,EXCLUDE,N/A
121354322,,,,,EXCLUDE_CLEAR,"Definite exclusion: 3 key criteria are NO: Cash support, Productive assets, Study design. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,AGREE,55.39569282531738,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Unclear from provided excerpts,N/A,0.0,SKIPPED: No human title available,YES,NO,NO,NO,YES,YES,YES,NO,UNKNOWN,EXCLUDE,N/A
121351136,,,,,EXCLUDE_CLEAR,"Definite exclusion: 3 key criteria are NO: Cash support, Productive assets, Study design. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,CONFLICT,49.812047719955444,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,,N/A,0.0,SKIPPED: No human title available,UNCLEAR,NO,NO,NO,YES,UNCLEAR,NO,NO,UNKNOWN,EXCLUDE,N/A
121352435,,,,,EXCLUDE_CLEAR,"Definite exclusion: 2 key criteria are NO: Cash support, Productive assets. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,CONFLICT,43.7735276222229,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,,N/A,0.0,SKIPPED: No human title available,YES,NO,NO,UNCLEAR,YES,YES,YES,NO,UNKNOWN,EXCLUDE,N/A
121352159,,,,,EXCLUDE_CLEAR,"Definite exclusion: 3 key criteria are NO: Cash support, Productive assets, Study design. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,CONFLICT,37.182960748672485,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,,N/A,0.0,SKIPPED: No human title available,YES,NO,NO,NO,YES,UNCLEAR,YES,NO,UNKNOWN,EXCLUDE,N/A
121349787,,,,,EXCLUDE_CLEAR,"Definite exclusion: 2 key criteria are NO: Cash support, Productive assets. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,PARTIAL,43.45025968551636,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,,N/A,0.0,SKIPPED: No human title available,YES,NO,NO,UNCLEAR,YES,YES,NO,NO,UNKNOWN,EXCLUDE,N/A
121349784,,,,,EXCLUDE_CLEAR,"Definite exclusion: 3 key criteria are NO: Cash support, Productive assets, Study design. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,AGREE,41.49058723449707,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Internet adoption and usage in rural China: Case study of Jinta County,N/A,0.0,SKIPPED: No human title available,YES,NO,NO,NO,YES,YES,YES,NO,UNKNOWN,EXCLUDE,N/A
121349782,,,,,EXCLUDE_CLEAR,"Definite exclusion: 3 key criteria are NO: Cash support, Productive assets, Study design. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,PARTIAL,39.18970727920532,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,,N/A,0.0,SKIPPED: No human title available,YES,NO,NO,NO,YES,YES,YES,NO,UNKNOWN,EXCLUDE,N/A
121349779,,,,,EXCLUDE_CLEAR,"Definite exclusion: 3 key criteria are NO: Cash support, Productive assets, Study design. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,CONFLICT,38.06042122840881,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,,N/A,0.0,SKIPPED: No human title available,YES,NO,NO,NO,YES,UNCLEAR,YES,NO,UNKNOWN,EXCLUDE,N/A
121349221,,,,,EXCLUDE_CLEAR,"Definite exclusion: 3 key criteria are NO: Cash support, Productive assets, Study design. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,AGREE,46.4201922416687,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,,N/A,0.0,SKIPPED: No human title available,YES,NO,NO,NO,YES,YES,YES,NO,UNKNOWN,EXCLUDE,N/A
121348284,,,,,EXCLUDE_CLEAR,"Definite exclusion: 3 key criteria are NO: Cash support, Productive assets, Study design. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,AGREE,37.1383261680603,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Effects of Decentralization on Poverty Alleviation in Indonesia,N/A,0.0,SKIPPED: No human title available,YES,NO,NO,NO,YES,YES,YES,NO,UNKNOWN,EXCLUDE,N/A
121349785,,,,,EXCLUDE_CLEAR,"Definite exclusion: 3 key criteria are NO: Cash support, Productive assets, Study design. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,CONFLICT,41.728386878967285,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,,N/A,0.0,SKIPPED: No human title available,YES,NO,NO,NO,YES,UNCLEAR,NO,NO,UNKNOWN,EXCLUDE,N/A
121349755,,,,,EXCLUDE_CLEAR,"Definite exclusion: 3 key criteria are NO: Cash support, Productive assets, Study design. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,PARTIAL,44.18890595436096,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Pro-poor tourism: Is there value beyond the rhetoric?,N/A,0.0,SKIPPED: No human title available,UNCLEAR,NO,NO,NO,YES,YES,NO,NO,UNKNOWN,EXCLUDE,N/A
121349705,,,,,EXCLUDE_CLEAR,"Definite exclusion: 3 key criteria are NO: Cash support, Productive assets, Study design. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,CONFLICT,32.657811403274536,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Civil-society-state relations in left-led Central America,N/A,0.0,SKIPPED: No human title available,UNCLEAR,NO,NO,NO,YES,UNCLEAR,YES,NO,UNKNOWN,EXCLUDE,N/A
121295628,,,,,EXCLUDE_CLEAR,Definite exclusion: 1 key criteria are NO: Productive assets. Paper does not meet inclusion requirements.,Rule 1: Key NO → EXCLUDE_CLEAR,CONFLICT,47.667420387268066,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,,N/A,0.0,SKIPPED: No human title available,YES,YES,NO,UNCLEAR,YES,YES,NO,NO,UNKNOWN,EXCLUDE,N/A
121295528,The Dynamic Electoral Returns of A Large Anti-Poverty Program,Zimmermann Laura; ,2020,EXCLUDE - no graduation intervention,EXCLUDE_CLEAR,Definite exclusion: 1 key criteria are NO: Productive assets. Paper does not meet inclusion requirements.,Rule 1: Key NO → EXCLUDE_CLEAR,CONFLICT,50.209877014160156,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,The Electoral Impact of Program Length: Evidence from India's Employment Guarantee,NO,0.36363636363636365,MISMATCH (similarity: 0.36),YES,YES,NO,UNCLEAR,YES,YES,YES,NO,EXCLUDE,EXCLUDE,True
121295533,Sensitivity Matters. Comparing the Use of Multiple Indicators and of a Multidimensional Poverty Index in the Evaluation of a Poverty Eradication Program,Masset Edoardo; García-Hombrados Jorge; ,2021,EXCLUDE - no graduation intervention,EXCLUDE_CLEAR,"Definite exclusion: 2 key criteria are NO: Cash support, Productive assets. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,AGREE,55.775991439819336,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Comparing methods for measuring outcomes in poverty eradication programmes,NO,0.4336283185840708,MISMATCH (similarity: 0.43),YES,NO,NO,YES,YES,YES,NO,NO,EXCLUDE,EXCLUDE,True
121295491,,,,,EXCLUDE_CLEAR,Definite exclusion: 1 key criteria are NO: Productive assets. Paper does not meet inclusion requirements.,Rule 1: Key NO → EXCLUDE_CLEAR,AGREE,51.654616594314575,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,The Development Approach to Refugee Assistance: Evidence from a New Settlement in Kenya,N/A,0.0,SKIPPED: No human title available,YES,YES,NO,YES,YES,YES,NO,NO,UNKNOWN,EXCLUDE,N/A
121295397,The effects of poverty reduction policy on health services utilization among the rural poor: a quasi-experimental study in central and western rural China,Zou Qi; He Xiaoqun; Li Zhong; Xu Wanchun; Zhang Liang; ,2019,EXCLUDE - no graduation intervention,EXCLUDE_CLEAR,Definite exclusion: 1 key criteria are NO: Productive assets. Paper does not meet inclusion requirements.,Rule 1: Key NO → EXCLUDE_CLEAR,AGREE,59.681296825408936,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Effects of poverty reduction policy on health services utilization among the rural poor: a quasi-experimental study in central and western rural China,YES,0.9868421052631579,MATCH_HIGH,YES,YES,NO,YES,YES,YES,NO,NO,EXCLUDE,EXCLUDE,True
121295339,,,,,EXCLUDE_CLEAR,"Definite exclusion: 2 key criteria are NO: Cash support, Productive assets. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,AGREE,50.52878928184509,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,PRIME Project Impact Evaluation,N/A,0.0,SKIPPED: No human title available,YES,NO,NO,YES,YES,YES,NO,NO,UNKNOWN,EXCLUDE,N/A
121295277,Cost-Benefit Analysis of the Cocoa Livelihoods Program in Sub-Saharan Africa,Tsiboe Francis; Nalley Lawton Lanier; Dixon Bruce L; Popp Jennie S; Luckstead Jeff; ,2015,EXCLUDE - no graduation intervention,EXCLUDE_CLEAR,"Definite exclusion: 2 key criteria are NO: Cash support, Productive assets. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,AGREE,38.62272930145264,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Measuring the Impact of the Cocoa Livelihood Program (CLPI) on Cocoa Producer Yields in West Africa,NO,0.5257142857142857,MISMATCH (similarity: 0.53),YES,NO,NO,YES,YES,YES,YES,NO,EXCLUDE,EXCLUDE,True
121295274,The Importance of Nutrition Education in Achieving Food Security and Adequate Nutrition of the Poor: Experimental Evidence from Bangladesh,TAUSEEF SALAUDDIN; ,2022,EXCLUDE - no graduation intervention,CONFLICT,"DECISION CONFLICT: Engines reach different conclusions. Engine 1 (Engine1_Interpretation) → EXCLUDE, Engine 2 (Engine2_Interpretation) → INCLUDE. Requires human resolution to determine correct inclusion decision.",Rule C: Decision conflict → CONFLICT,CONFLICT,49.68162798881531,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Nutrition-sensitive social protection that enhances household resources and nutrition knowledge in rural Bangladesh,NO,0.3241106719367589,MISMATCH (similarity: 0.32),UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,NO,NO,EXCLUDE,MAYBE,False
121295208,,,,,EXCLUDE_CLEAR,Definite exclusion: 1 key criteria are NO: Productive assets. Paper does not meet inclusion requirements.,Rule 1: Key NO → EXCLUDE_CLEAR,AGREE,47.96481537818909,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Impact evaluation of Zimbabwe's Harmonized Social Cash Transfer Programme,N/A,0.0,SKIPPED: No human title available,YES,YES,NO,YES,YES,YES,NO,NO,UNKNOWN,EXCLUDE,N/A
121295202,,,,,EXCLUDE_CLEAR,Definite exclusion: 1 key criteria are NO: Productive assets. Paper does not meet inclusion requirements.,Rule 1: Key NO → EXCLUDE_CLEAR,AGREE,51.009068965911865,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Transfer Modality Research Initiative (TMRI) Evaluation,N/A,0.0,SKIPPED: No human title available,YES,YES,NO,YES,YES,YES,YES,YES,UNKNOWN,EXCLUDE,N/A
121295161,Uplifting the Ultra Poor through Transfer Program: Evidence from Bangladesh,Ara Jinnat; ,2021,INCLUDE - IE of grad programme,INCLUDE_LIKELY,"Known graduation program from curated list verified via Stage 1.5. Per policy, override to INCLUDE (conservative: INCLUDE_LIKELY).",Rule 0: Curated program match (Stage 1.5) → INCLUDE_LIKELY,PARTIAL,44.311410665512085,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,"Evaluating BRAC's Targeting the Ultra-Poor Program: Effects on Children's Time Allocation, Economic Preferences, and Women's Empowerment",NO,0.3981042654028436,MISMATCH (similarity: 0.40),UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,NO,NO,INCLUDE,INCLUDE,True
121295235,,,,,EXCLUDE_CLEAR,Definite exclusion: 1 key criteria are NO: Productive assets. Paper does not meet inclusion requirements.,Rule 1: Key NO → EXCLUDE_CLEAR,AGREE,57.646095275878906,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Can Unconditional Cash Transfers Lead to Sustainable Poverty Reduction? Evidence from two government-led programmes in Zambia,N/A,0.0,SKIPPED: No human title available,YES,YES,NO,YES,YES,YES,NO,YES,UNKNOWN,EXCLUDE,N/A
