paper_id,title,authors,year,human_decision,ai_decision,confidence,rule_applied,agreement_level,processing_time,engine1_model,engine2_model,extracted_title,title_match,title_similarity,title_validation_status,criterion_1_lmic,criterion_2_cash,criterion_3_assets,criterion_4_design,criterion_5_year,criterion_6_completed,has_qualitative_data,has_cost_data,human_class,ai_class,agreement
121354269,Assessing the impact of Indonesian social safety net programmes on household welfare and poverty dynamics,Sumarto S; Suryahadi A; Widyanti W; ,2005,EXCLUDE - no graduation intervention,EXCLUDE_CLEAR,Definite exclusion: 1 key criteria are NO: Productive assets. Paper does not meet inclusion requirements.,Rule 1: Key NO → EXCLUDE_CLEAR,CONFLICT,50.45533084869385,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Evaluating the Impact of Indonesian Social Safety Net Programmes on Household Welfare and Poverty,YES,0.900990099009901,MATCH_HIGH,YES,UNCLEAR,NO,YES,YES,YES,NO,NO,EXCLUDE,EXCLUDE,True
121295528,The Dynamic Electoral Returns of A Large Anti-Poverty Program,Zimmermann Laura; ,2020,EXCLUDE - no graduation intervention,EXCLUDE_CLEAR,Definite exclusion: 1 key criteria are NO: Productive assets. Paper does not meet inclusion requirements.,Rule 1: Key NO → EXCLUDE_CLEAR,CONFLICT,50.209877014160156,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,The Electoral Impact of Program Length: Evidence from India's Employment Guarantee,NO,0.36363636363636365,MISMATCH (similarity: 0.36),YES,YES,NO,UNCLEAR,YES,YES,YES,NO,EXCLUDE,EXCLUDE,True
121295533,Sensitivity Matters. Comparing the Use of Multiple Indicators and of a Multidimensional Poverty Index in the Evaluation of a Poverty Eradication Program,Masset Edoardo; García-Hombrados Jorge; ,2021,EXCLUDE - no graduation intervention,EXCLUDE_CLEAR,"Definite exclusion: 2 key criteria are NO: Cash support, Productive assets. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,AGREE,55.775991439819336,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Comparing methods for measuring outcomes in poverty eradication programmes,NO,0.4336283185840708,MISMATCH (similarity: 0.43),YES,NO,NO,YES,YES,YES,NO,NO,EXCLUDE,EXCLUDE,True
121295397,The effects of poverty reduction policy on health services utilization among the rural poor: a quasi-experimental study in central and western rural China,Zou Qi; He Xiaoqun; Li Zhong; Xu Wanchun; Zhang Liang; ,2019,EXCLUDE - no graduation intervention,EXCLUDE_CLEAR,Definite exclusion: 1 key criteria are NO: Productive assets. Paper does not meet inclusion requirements.,Rule 1: Key NO → EXCLUDE_CLEAR,AGREE,59.681296825408936,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Effects of poverty reduction policy on health services utilization among the rural poor: a quasi-experimental study in central and western rural China,YES,0.9868421052631579,MATCH_HIGH,YES,YES,NO,YES,YES,YES,NO,NO,EXCLUDE,EXCLUDE,True
121295277,Cost-Benefit Analysis of the Cocoa Livelihoods Program in Sub-Saharan Africa,Tsiboe Francis; Nalley Lawton Lanier; Dixon Bruce L; Popp Jennie S; Luckstead Jeff; ,2015,EXCLUDE - no graduation intervention,EXCLUDE_CLEAR,"Definite exclusion: 2 key criteria are NO: Cash support, Productive assets. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,AGREE,38.62272930145264,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Measuring the Impact of the Cocoa Livelihood Program (CLPI) on Cocoa Producer Yields in West Africa,NO,0.5257142857142857,MISMATCH (similarity: 0.53),YES,NO,NO,YES,YES,YES,YES,NO,EXCLUDE,EXCLUDE,True
121295274,The Importance of Nutrition Education in Achieving Food Security and Adequate Nutrition of the Poor: Experimental Evidence from Bangladesh,TAUSEEF SALAUDDIN; ,2022,EXCLUDE - no graduation intervention,CONFLICT,"DECISION CONFLICT: Engines reach different conclusions. Engine 1 (Engine1_Interpretation) → EXCLUDE, Engine 2 (Engine2_Interpretation) → INCLUDE. Requires human resolution to determine correct inclusion decision.",Rule C: Decision conflict → CONFLICT,CONFLICT,49.68162798881531,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Nutrition-sensitive social protection that enhances household resources and nutrition knowledge in rural Bangladesh,NO,0.3241106719367589,MISMATCH (similarity: 0.32),UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,NO,NO,EXCLUDE,MAYBE,False
121295161,Uplifting the Ultra Poor through Transfer Program: Evidence from Bangladesh,Ara Jinnat; ,2021,INCLUDE - IE of grad programme,INCLUDE_LIKELY,"Known graduation program from curated list verified via Stage 1.5. Per policy, override to INCLUDE (conservative: INCLUDE_LIKELY).",Rule 0: Curated program match (Stage 1.5) → INCLUDE_LIKELY,PARTIAL,44.311410665512085,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,"Evaluating BRAC's Targeting the Ultra-Poor Program: Effects on Children's Time Allocation, Economic Preferences, and Women's Empowerment",NO,0.3981042654028436,MISMATCH (similarity: 0.40),UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,NO,NO,INCLUDE,INCLUDE,True
121295212,The Impact of Asset Transfer on Livelihoods of the Ultra Poor in Bangladesh,Ahmed Akhter; Rabbani Mehnaz; Sulaiman Munshi; Das Narayan C; ,2009,INCLUDE - IE of grad programme,EXCLUDE_CLEAR,Definite exclusion: 1 key criteria are NO: Cash support. Paper does not meet inclusion requirements.,Rule 1: Key NO → EXCLUDE_CLEAR,CONFLICT,50.149447202682495,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,,NO_EXTRACTION,0.0,ERROR: No title extracted from full-text,YES,NO,UNCLEAR,YES,YES,YES,NO,NO,INCLUDE,EXCLUDE,False
121295172,The Returns to Cash and Microenterprise Support among the Ultra‐Poor: A Field Experiment.,Blattman C; ,2014,EXCLUDE - no graduation intervention,EXCLUDE_CLEAR,Definite exclusion: 1 key criteria are NO: Productive assets. Paper does not meet inclusion requirements.,Rule 1: Key NO → EXCLUDE_CLEAR,CONFLICT,71.83758282661438,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Do the ultra-poor have high returns to capital?,NO,0.27941176470588236,MISMATCH (similarity: 0.28),UNCLEAR,UNCLEAR,NO,YES,YES,UNCLEAR,YES,YES,EXCLUDE,EXCLUDE,True
121295120,"Effects of Government-Implemented Cash Plus Model on Violence Experiences and Perpetration Among Adolescents in Tanzania, 2018-2019",Palermo Tia; Prencipe Leah; Kajula Lusajo; ,2021,INCLUDE - IE of grad programme,INCLUDE_LIKELY,"Known graduation program from curated list verified via Stage 1.5. Per policy, override to INCLUDE (conservative: INCLUDE_LIKELY).",Rule 0: Curated program match (Stage 1.5) → INCLUDE_LIKELY,CONFLICT,43.003748655319214,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Impacts of a Government-Implemented Cash Plus Program on Violence Among Tanzanian Adolescents,NO,0.6339285714285714,MISMATCH (similarity: 0.63),UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,YES,NO,INCLUDE,INCLUDE,True
121295066,Analysis on the Effect of the Targeted Poverty Alleviation Policy on Narrowing the Urban-Rural Income Gap: An Empirical Test Based on 124 Counties in Yunnan Province,Yang Ren Yi; Zhong Chang Biao; Yang Zi Sheng; Wu Qiu Ju; ,2022,EXCLUDE - no graduation intervention,EXCLUDE_CLEAR,"Definite exclusion: 2 key criteria are NO: Cash support, Productive assets. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,AGREE,52.324981927871704,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,China's targeted poverty-alleviation policy and urban-rural income gap: Evidence from Yunnan Province,NO,0.631578947368421,MISMATCH (similarity: 0.63),YES,NO,NO,YES,YES,YES,NO,NO,EXCLUDE,EXCLUDE,True
121294956,Evidence on Graduation in Practice: Concern Worldwide’s Graduation Programme in Rwanda,Sabates Ricardo; Devereux Stephen; ,2015,INCLUDE - IE of grad programme,INCLUDE_CLEAR,"Clear inclusion: All 6 substantive criteria YES, engines in strong agreement (6/7 criteria agree). Paper clearly meets inclusion requirements.",Rule 2: All YES + AGREE → INCLUDE_CLEAR,AGREE,49.641905069351196,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Examining graduation impacts of social protection programmes in Africa: Evidence from Rwanda's 'Enhancing the Productive Capacity of Extremely Poor People' project,NO,0.3614457831325301,MISMATCH (similarity: 0.36),YES,YES,YES,YES,YES,YES,YES,NO,INCLUDE,INCLUDE,True
121294841,"Niger, Resilience Learning in the Sahel",Premand Patrick; ,2024,INCLUDE - IE of grad programme,CONFLICT,"DECISION CONFLICT: Engines reach different conclusions. Engine 1 (Engine1_Interpretation) → INCLUDE, Engine 2 (Engine2_Interpretation) → EXCLUDE. Requires human resolution to determine correct inclusion decision.",Rule C: Decision conflict → CONFLICT,CONFLICT,50.1608521938324,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Impact Evaluation of WFP's Integrated Resilience Programme in Niger,NO,0.41509433962264153,MISMATCH (similarity: 0.42),UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,NO,NO,INCLUDE,MAYBE,False
121294830,Evaluation of a Disability-inclusive Ultra-poor Graduation Programme in Uganda: Study Protocol for a Cluster-randomised Controlled Trial with Process Evaluation,Kipchumba Elijah; Davey Calum; Marks Sarah; Mugeere Anthony; Chen Shanquan; Bannks Lena Morgon; Islam Kazi Eliza; Shakespeare Tom; Kuper Hannah; Sulaiman Munshi; ,2024,EXCLUDE - study design,INCLUDE_LIKELY,"Known graduation program from curated list verified via Stage 1.5. Per policy, override to INCLUDE (conservative: INCLUDE_LIKELY).",Rule 0: Curated program match (Stage 1.5) → INCLUDE_LIKELY,AGREE,38.37680649757385,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Disability-Inclusive Graduation programme in Uganda: Study protocol for a cluster randomised controlled trial,PARTIAL,0.8029739776951673,MATCH_MEDIUM (similarity: 0.80),UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,YES,NO,EXCLUDE,INCLUDE,False
121294794,Impact of Productive Social Safety Net on Households’ Vulnerability to Food Insecurity in Tanzania,Msuha Basil; Kissoly Luitfred D; ,2024,EXCLUDE - no graduation intervention,EXCLUDE_CLEAR,Definite exclusion: 1 key criteria are NO: Productive assets. Paper does not meet inclusion requirements.,Rule 1: Key NO → EXCLUDE_CLEAR,AGREE,46.56539797782898,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Impact of productive social safety net on households' vulnerability to food insecurity in Tanzania,YES,0.9897959183673469,MATCH_HIGH,YES,YES,NO,YES,YES,YES,NO,NO,EXCLUDE,EXCLUDE,True
121294767,"The Millennium Villages Project: A Retrospective, Observational, Endline Evaluation",Mitchell Shira; Gelman Andrew; Ross Rebecca; Chen Joyce; Bari Sehrish; Huynh Uyen Kim; Harris Matthew W; Sachs Sonia Ehrlich; Stuart Elizabeth A; Feller Avi; Makela Susanna; Zaslavsky Alan M; Mcclellan Lucy; Ohemeng-Dapaah Seth; Namakula Patricia; Palm Cheryl A; Sachs Jeffrey D; ,2018,EXCLUDE - no graduation intervention,EXCLUDE_CLEAR,"Definite exclusion: 2 key criteria are NO: Cash support, Productive assets. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,AGREE,59.382951498031616,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,"The Millennium Villages Project: a retrospective, observational, endline evaluation",YES,1.0,MATCH_HIGH,YES,NO,NO,YES,YES,YES,NO,NO,EXCLUDE,EXCLUDE,True
121294785,Social Safety Nets and Food Insecurity in MENA in the Time of COVID‑19,El-Shal Amira; Moustafa Eman; Rostom Nada; Abdelfattah Yasmine; ,2024,EXCLUDE - no graduation intervention,EXCLUDE_CLEAR,Definite exclusion: 1 key criteria are NO: Productive assets. Paper does not meet inclusion requirements.,Rule 1: Key NO → EXCLUDE_CLEAR,AGREE,54.992279052734375,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,The resilience of social protection systems in the Middle East and North Africa (MENA) region faced significant challenges due to COVID-19,NO,0.3557692307692308,MISMATCH (similarity: 0.36),YES,YES,NO,YES,YES,YES,YES,NO,EXCLUDE,EXCLUDE,True
121058373,A Multifaceted Program Causes Lasting Progress For The Very Poor: Evidence From Six Countries,Banerjee Abhijit; Duflo Esther; Goldberg Nathanael; Karlan Dean; Osei Robert Darko; Parienté William; Shapiro Jeremy; Thuysbaert Bram; Udry Christopher; Barker Nathan; Wright Kelsey; ,2015,INCLUDE - IE of grad programme,INCLUDE_CLEAR,"Clear inclusion: All 6 substantive criteria YES, engines in strong agreement (6/7 criteria agree). Paper clearly meets inclusion requirements.",Rule 2: All YES + AGREE → INCLUDE_CLEAR,AGREE,44.68708634376526,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Working in six countries with an international consortium: Investigating the Graduation program,NO,0.22340425531914893,MISMATCH (similarity: 0.22),YES,YES,YES,YES,YES,YES,NO,NO,INCLUDE,INCLUDE,True
121058371,Graduation approach to poverty reduction in the humanitarian context: Evidence from Bangladesh,Rahman Atiya; Bhattacharjee Anindita; Nisat Rafia; Das Narayan; ,2023,INCLUDE - IE of grad programme,INCLUDE_LIKELY,"Known graduation program from curated list verified via Stage 1.5. Per policy, override to INCLUDE (conservative: INCLUDE_LIKELY).",Rule 0: Curated program match (Stage 1.5) → INCLUDE_LIKELY,CONFLICT,37.354002237319946,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Effect of BRAC's Ultra-Poor Graduation Programme on Host Communities of Rohingya Refugees,NO,0.273224043715847,MISMATCH (similarity: 0.27),UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,NO,NO,INCLUDE,INCLUDE,True
121058363,Can integrated social protection programmes affect social cohesion? Mixed-methods evidence from Malawi,Burchi Francesco; Roscioli Federico; ,2021,INCLUDE - IE of grad programme,INCLUDE_LIKELY,"Known graduation program from curated list verified via Stage 1.5. Per policy, override to INCLUDE (conservative: INCLUDE_LIKELY).",Rule 0: Curated program match (Stage 1.5) → INCLUDE_LIKELY,CONFLICT,45.990078926086426,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,"Through a sequential mixed-methods approach, the paper investigates the effects of the different components of the Tingathe Economic Empowerment Programme (TEEP) on social cohesion in Malawi",NO,0.3835616438356164,MISMATCH (similarity: 0.38),UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,YES,NO,INCLUDE,INCLUDE,True
121058361,The Effects of Poultry and Unconditional Cash Transfers on Livelihoods Outcomes: Evidence from the SPIR midline Survey,Leight Jessica; Harold Alderman; Daniel Gilligan; Melissa Hidrobo; Heleene Tambet; ,2020,INCLUDE - IE of grad programme,INCLUDE_LIKELY,"Known graduation program from curated list verified via Stage 1.5. Per policy, override to INCLUDE (conservative: INCLUDE_LIKELY).",Rule 0: Curated program match (Stage 1.5) → INCLUDE_LIKELY,AGREE,41.42170071601868,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,SPIR LEARNING BRIEF,NO,0.13138686131386862,MISMATCH (similarity: 0.13),UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,NO,NO,INCLUDE,INCLUDE,True
121058360,Do Ultra-poor Graduation Programs Build Resilience against Droughts? Evidence from Rural Ethiopia,Hirvonen Kalle; Gilligan Daniel; Leight Jessica; Tambet Heleene; Villa Victor; ,2023,INCLUDE - IE of grad programme,INCLUDE_LIKELY,"Known graduation program from curated list verified via Stage 1.5. Per policy, override to INCLUDE (conservative: INCLUDE_LIKELY).",Rule 0: Curated program match (Stage 1.5) → INCLUDE_LIKELY,AGREE,56.17698907852173,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Building resilience against droughts: Evidence from a graduation model program in Ethiopia,NO,0.6417112299465241,MISMATCH (similarity: 0.64),UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,NO,NO,INCLUDE,INCLUDE,True
121058352,Community Networks And Poverty Reduction Programmes: Evidence From Bangladesh,Bandiera Oriana; Burgess Robin; Gulesci Selim; Rasul Imran; ,2009,INCLUDE - IE of grad programme,INCLUDE_CLEAR,"Clear inclusion: All 6 substantive criteria YES, engines in strong agreement (6/7 criteria agree). Paper clearly meets inclusion requirements.",Rule 2: All YES + AGREE → INCLUDE_CLEAR,AGREE,50.13720989227295,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Whether basic entrepreneurship can be inculcated amongst the poorest in society and serve as a route out of poverty,NO,0.1875,MISMATCH (similarity: 0.19),YES,YES,YES,YES,YES,YES,NO,NO,INCLUDE,INCLUDE,True
121058368,Graduation From Ultra Poverty In Ghana,Banerjee Abhijit; Karlan Dean; Osei Robert; Thuysbaert Bram; Udry Christopher; ,2017,INCLUDE - IE of grad programme,INCLUDE_LIKELY,"Known graduation program from curated list verified via Stage 1.5. Per policy, override to INCLUDE (conservative: INCLUDE_LIKELY).",Rule 0: Curated program match (Stage 1.5) → INCLUDE_LIKELY,AGREE,49.26262068748474,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Graduation from Ultra Poverty (GUP) Program Evaluation in Ghana,PARTIAL,0.7524752475247525,MATCH_MEDIUM (similarity: 0.75),UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,NO,YES,INCLUDE,INCLUDE,True
121058367,Impact Evaluation of the Strengthen PSNP4 Institutions and Resilience (SPIR) Development Food Security Activity (DFSA): Endline Report,Alderman Harold; Billings Lucy; Gilligan Daniel O; Hidrobo Melissa; Leight Jessica; Taffesse Alemayehu Seyoum; Tambet Heleene; ,2021,INCLUDE - IE of grad programme,INCLUDE_LIKELY,"Known graduation program from curated list verified via Stage 1.5. Per policy, override to INCLUDE (conservative: INCLUDE_LIKELY).",Rule 0: Curated program match (Stage 1.5) → INCLUDE_LIKELY,AGREE,42.70366835594177,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,SPIR Impact Evaluation Report,NO,0.294478527607362,MISMATCH (similarity: 0.29),UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,NO,NO,INCLUDE,INCLUDE,True
121058364,The Graduation Approach for the Reduction of Extreme Poverty: Impact Evaluation of Sembrando Oportunidades Familia Por Familia in Paraguay,Maldonado Jorge H; León-Jurado Viviana; Gómez John; Rodríguez Daniel; Villa Laura; ,2019,INCLUDE - IE of grad programme,INCLUDE_LIKELY,"Known graduation program from curated list verified via Stage 1.5. Per policy, override to INCLUDE (conservative: INCLUDE_LIKELY).",Rule 0: Curated program match (Stage 1.5) → INCLUDE_LIKELY,AGREE,45.96010708808899,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Evaluating the Impact of a Graduation Program in Paraguay,NO,0.3384615384615385,MISMATCH (similarity: 0.34),UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,NO,NO,INCLUDE,INCLUDE,True
121058358,Failure Vs. Displacement: Why An Innovative Anti-Poverty Program Showed No Net Impact In South India,Bauchet Jonathan; Morduch Jonathan; Ravi Shamika; ,2015,INCLUDE - IE of grad programme,EXCLUDE_CLEAR,Definite exclusion: 1 key criteria are NO: Cash support. Paper does not meet inclusion requirements.,Rule 1: Key NO → EXCLUDE_CLEAR,AGREE,50.71963858604431,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,,NO_EXTRACTION,0.0,ERROR: No title extracted from full-text,YES,NO,YES,YES,YES,YES,NO,NO,INCLUDE,EXCLUDE,False
121344303,Do Poverty Reduction Programmes Foster Education Expenditure? New Evidence from Rwanda,Nkurunziza J; Broekhuis A; Hooimeijer P; ,2017,EXCLUDE - no graduation intervention,INCLUDE_CLEAR,"Clear inclusion: All 6 substantive criteria YES, engines in strong agreement (6/7 criteria agree). Paper clearly meets inclusion requirements.",Rule 2: All YES + AGREE → INCLUDE_CLEAR,AGREE,48.36720585823059,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,The contribution of poverty reduction programmes to education expenditure in Rwanda,PARTIAL,0.7455621301775148,MATCH_MEDIUM (similarity: 0.75),YES,YES,YES,YES,YES,YES,NO,NO,EXCLUDE,INCLUDE,False
121336028,"Assessing the Frontiers of Ultrapoverty Reduction: Evidence from Challenging the Frontiers of Poverty Reduction/Targeting the Ultra-poor, an Innovative Program in Bangladesh",Emran M Shahe; Robano; Virginia; Smith; Stephen C; ,2014,INCLUDE - IE of grad programme,INCLUDE_LIKELY,"Known graduation program from curated list verified via Stage 1.5. Per policy, override to INCLUDE (conservative: INCLUDE_LIKELY).",Rule 0: Curated program match (Stage 1.5) → INCLUDE_LIKELY,CONFLICT,47.537644147872925,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,,NO_EXTRACTION,0.0,ERROR: No title extracted from full-text,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,YES,NO,INCLUDE,INCLUDE,True
121332971,The Wider Impacts of BRAC Poverty Alleviation Programme in Bangladesh,Chowdhury A Mushtaque R; Bhuiya Abbas; ,2004,EXCLUDE - no graduation intervention,EXCLUDE_CLEAR,"Definite exclusion: 3 key criteria are NO: Cash support, Productive assets, Study design. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,AGREE,50.85288858413696,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Impact of poverty alleviation programme of BRAC on human well-being in Bangladesh,PARTIAL,0.7066666666666667,MATCH_MEDIUM (similarity: 0.71),YES,NO,NO,NO,YES,YES,NO,NO,EXCLUDE,EXCLUDE,True
121330141,Enabling Graduation for Whom? Identifying and Explaining Heterogeneity in Livelihood Trajectories Post-cash Transfer Exposure,Sabates-Wheeler Rachel Sabates; Ricardo; Devereux; Stephen; ,2018,INCLUDE - IE of grad programme,EXCLUDE_CLEAR,Definite exclusion: 1 key criteria are NO: Productive assets. Paper does not meet inclusion requirements.,Rule 1: Key NO → EXCLUDE_CLEAR,CONFLICT,43.98158597946167,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Enabling graduation for whom? Identifying and explaining heterogeneity in livelihood trajectories post-cash transfer exposure,YES,1.0,MATCH_HIGH,YES,YES,NO,UNCLEAR,YES,YES,NO,NO,INCLUDE,EXCLUDE,False
121330079,Money and the Message: The Role of Training and Coaching in Graduation Programming,Roelen Keetie Devereux; Stephen; ,2019,INCLUDE - IE of grad programme,INCLUDE_LIKELY,"Known graduation program from curated list verified via Stage 1.5. Per policy, override to INCLUDE (conservative: INCLUDE_LIKELY).",Rule 0: Curated program match (Stage 1.5) → INCLUDE_LIKELY,AGREE,42.57066035270691,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,The role of training and coaching in graduation programming,PARTIAL,0.8368794326241135,MATCH_MEDIUM (similarity: 0.84),UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,YES,YES,INCLUDE,INCLUDE,True
121329948,Graduation from Poverty and Deprivation: Reflections from an Intervention in the Graduation Model,Abdul Azeez E. P; Subramania Siva P; ,2019,INCLUDE - IE of grad programme,EXCLUDE_CLEAR,Definite exclusion: 1 key criteria are NO: Cash support. Paper does not meet inclusion requirements.,Rule 1: Key NO → EXCLUDE_CLEAR,AGREE,54.8150098323822,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Graduation model intervention and its effects on poverty alleviation: Evidence from India,NO,0.17204301075268819,MISMATCH (similarity: 0.17),YES,NO,YES,YES,YES,YES,YES,NO,INCLUDE,EXCLUDE,False
121329688,Designing Anti-poverty Programs in Emerging Economies in the 21st Century: Lessons from Indonesia for the World,Olken Benjamin A; ,2019,EXCLUDE - no social protection intervention,EXCLUDE_CLEAR,Definite exclusion: 1 key criteria are NO: Productive assets. Paper does not meet inclusion requirements.,Rule 1: Key NO → EXCLUDE_CLEAR,CONFLICT,57.03972268104553,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,"Targeting, Implementation and Evaluation of Social Protection Programs: Evidence from Indonesia",NO,0.4174757281553398,MISMATCH (similarity: 0.42),YES,YES,NO,UNCLEAR,YES,YES,NO,NO,EXCLUDE,EXCLUDE,True
121328912,The Impact of Cash Transfers on Women's Empowerment: The Case of the Tanzania Social Action Fund,Kinyondo Abel Alfred; Magashi; Joseph; ,2019,EXCLUDE - no graduation intervention,INCLUDE_LIKELY,"Known graduation program from curated list verified via Stage 1.5. Per policy, override to INCLUDE (conservative: INCLUDE_LIKELY).",Rule 0: Curated program match (Stage 1.5) → INCLUDE_LIKELY,AGREE,45.494346141815186,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Social cash transfer (CT) programs and women's empowerment: Evidence from Tanzania,NO,0.5955056179775281,MISMATCH (similarity: 0.60),UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,YES,NO,EXCLUDE,INCLUDE,False
121328435,Public Works Programs and Crime: Evidence for El Salvador,Acosta Pablo Monsalve Montiel; Emma; ,2021,EXCLUDE - no graduation intervention,EXCLUDE_CLEAR,Definite exclusion: 1 key criteria are NO: Productive assets. Paper does not meet inclusion requirements.,Rule 1: Key NO → EXCLUDE_CLEAR,AGREE,44.205597162246704,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Effects of a Public Works Program on Crime Rates in El Salvador,PARTIAL,0.7333333333333333,MATCH_MEDIUM (similarity: 0.73),YES,YES,NO,YES,YES,YES,NO,NO,EXCLUDE,EXCLUDE,True
121328034,Subjective Well-Being and Domestic Violence among Ultra-poor Women in Rural Bangladesh: Findings from a Multifaceted Poverty Alleviation Program,Jalal Chowdhury S. B; Frongillo Edward A; Warren Andrea M; Kulkarni Shibani; ,2022,INCLUDE - IE of grad programme,INCLUDE_LIKELY,"Known graduation program from curated list verified via Stage 1.5. Per policy, override to INCLUDE (conservative: INCLUDE_LIKELY).",Rule 0: Curated program match (Stage 1.5) → INCLUDE_LIKELY,AGREE,49.309616565704346,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Challenging the Frontiers of Poverty Reduction-Targeting the Ultra-Poor (CFPR-TUP) program evaluation,NO,0.32653061224489793,MISMATCH (similarity: 0.33),UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,YES,NO,INCLUDE,INCLUDE,True
121328986,Pathways to Stronger Futures? The Role of Social Protection in Reducing Psychological Risk Factors for Child Development in Haiti,Roelen Keetie Saha; Amrita; ,2021,INCLUDE - IE of grad programme,INCLUDE_CLEAR,"Clear inclusion: All 6 substantive criteria YES, engines in strong agreement (6/7 criteria agree). Paper clearly meets inclusion requirements.",Rule 2: All YES + AGREE → INCLUDE_CLEAR,AGREE,66.82335996627808,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Effects of a graduation program on psychosocial factors underpinning early childhood development in Haiti,NO,0.5384615384615384,MISMATCH (similarity: 0.54),YES,YES,YES,YES,YES,YES,YES,NO,INCLUDE,INCLUDE,True
